,symbol,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
25,IBM,47,213,260,47,1252182,98678,100,986.78,295940.82834580296,132,118,163800,213656.05095540918,117054.77707006404,78535.03184713445,147791.93205944856
26,IBM,72,198,270,72,674703,98678,100,986.78,211313.46573988133,69,58,82748,113740.97664542962,67825.90233545675,55501.48619957616,85890.44585987307
27,IBM,69,211,280,69,656270,98678,100,986.78,197391.28374373575,66,58,81900,96861.99575370736,69312.1019108283,67108.28025477755,82174.94692144406
28,IBM,53,237,290,53,796211,98678,100,986.78,229370.8280339939,48,52,72000,85520.16985138226,83864.11889596627,83864.11889596627,83864.11889596627
29,IBM,61,239,300,61,1112301,98678,100,986.78,283600.9021336145,110,99,136500,186955.4140127264,184246.28450106262,179911.67728237904,184246.28450106274
30,IBM,77,233,310,77,1169429,98678,100,986.78,278790.35151346255,132,116,163800,193723.99150739796,178890.8704883232,170882.377919323,182303.18471337686
31,IBM,71,249,320,71,975749,98678,100,986.78,247791.2220136137,101,87,124122,153732.48407640494,106161.35881104082,86263.26963906754,131887.04883227224
32,IBM,82,248,330,82,1193429,98678,100,986.78,290693.25396541285,88,80,109200,162420.38216561638,161783.43949044618,161146.49681528783,161783.4394904462
33,IBM,75,265,340,75,1189037,98678,100,986.78,284777.38074678613,110,99,136500,186955.41401271895,0,0,0
34,IBM,72,278,350,72,1024630,98678,100,986.78,266033.8743205459,110,98,136500,175741.825902313,126294.69214437413,103993.20594479803,147100.63694267563
35,IBM,68,292,360,68,829381,98678,100,986.78,221966.45111142358,66,60,81900,112173.24840763584,0,0,0
36,IBM,77,293,370,77,1750742,98678,100,986.78,354303.27481692855,198,174,245700,313216.985137973,49942.78131634844,13333.333333333518,65435.24416135922
37,IBM,90,290,380,90,1429379,98678,100,986.78,304530.22490550915,130,119,158000,230244.5859872587,205698.5138004249,185678.55626326977,219164.11889596647
38,IBM,84,306,390,84,1109604,98678,100,986.78,236477.7807702026,84,157,101500,109197.45222932473,15942.038216560592,14915.074309978794,22399.150743099905
39,IBM,87,313,400,87,1663423,98678,100,986.78,345120.62516894005,176,157,218400,288889.1719745137,121929.93630573277,71242.03821656009,161178.3439490451
