,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
11,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,79.0,79.0,790.0,199499.345657115,170352.45525615092,146800.92620160486,193142.44639839238
12,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,84.0,84.0,840.0,191838.65755918092,136984.06380527565,112353.7165913675,177870.31084515678
13,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,94.0,94.0,940.0,239565.16699860914,4934.555273054725,20.941956943698642,4934.555273054725
14,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,92.0,92.0,920.0,226698.6429649882,0.0,0.0,0.0
15,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,216207.53023296728,0.0,0.0,0.0
16,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,82.0,82.0,820.0,191708.5823676758,0.0,0.0,0.0
17,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,86.0,86.0,860.0,211706.07617480884,199744.26993565506,192613.67571625407,210796.9049890187
18,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,92.0,92.0,920.0,235080.90838808054,151188.8243819489,87521.35599702441,189299.06733579285
19,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,86.0,86.0,860.0,220372.0512887129,0.0,0.0,0.0
20,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,88.0,88.0,880.0,224031.8652159266,0.0,0.0,0.0
21,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,89.0,89.0,890.0,218216.27282435936,0.0,0.0,0.0
22,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,89.0,89.0,890.0,218782.52417558036,0.0,0.0,0.0
23,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,94.0,94.0,940.0,218962.56217056484,214159.5611963468,210390.5337324139,218648.95911268063
24,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,88.0,88.0,880.0,232219.71284778276,190887.61199730617,164696.671525706,222922.3373135727
25,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,93.0,93.0,930.0,231337.55062907498,0.0,0.0,0.0
26,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,210415.03304397897,0.0,0.0,0.0
27,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,83.0,83.0,830.0,191087.79358510155,0.0,0.0,0.0
28,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,92.0,92.0,920.0,234625.23742535885,0.0,0.0,0.0
29,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,86.0,86.0,860.0,220265.32401689747,181751.89781220828,141753.47978436697,210868.0037210426
30,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,90.0,90.0,900.0,237583.99178745534,206335.89492383183,172546.45442176546,227718.37080082166
31,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,91.0,91.0,910.0,202657.28740628355,0.0,0.0,0.0
32,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,96.0,96.0,960.0,233810.73216927698,0.0,0.0,0.0
33,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,89.0,89.0,890.0,227660.20612185204,0.0,0.0,0.0
34,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,208013.10989231034,0.0,0.0,0.0
35,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,91.0,91.0,910.0,228582.78610097984,194790.28831126838,163275.77289105355,221556.01986003033
36,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,91.0,91.0,910.0,210787.31608708517,170069.64523019304,149029.21385155345,201958.1134859192
37,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,92.0,92.0,920.0,235686.74778503116,0.0,0.0,0.0
38,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,93.0,93.0,930.0,212709.43524985685,0.0,0.0,0.0
39,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,213388.57404060411,0.0,0.0,0.0
40,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,91.0,91.0,910.0,218196.2377949761,0.0,0.0,0.0
41,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,94.0,94.0,940.0,233359.90962716087,210262.60300782774,183909.2925465017,229106.38067951868
42,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,87.0,87.0,870.0,227623.73048667354,186200.32906065762,172734.96896272176,221284.05168863368
43,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,88.0,88.0,880.0,222889.15950239694,0.0,0.0,0.0
44,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,90.0,90.0,900.0,229149.54035135615,0.0,0.0,0.0
45,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,92.0,92.0,920.0,226143.47102627164,0.0,0.0,0.0
46,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,96.0,96.0,960.0,239306.3405030801,0.0,0.0,0.0
47,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,87.0,87.0,870.0,226741.69482361322,223796.75634941744,207050.01648440043,226244.5084636704
48,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,84.0,84.0,840.0,207088.05620004644,162411.8790963241,130225.52369551208,192520.02771525155
49,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,91.0,91.0,910.0,237122.70698578795,236831.50894785355,236831.50894785355,236831.50894785355
50,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,82.0,82.0,820.0,216667.06481522543,0.0,0.0,0.0
51,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,91.0,91.0,910.0,228286.45393362688,0.0,0.0,0.0
52,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,94.0,94.0,940.0,258674.33489882527,0.0,0.0,0.0
53,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,87.0,87.0,870.0,217857.51717597642,205567.33781935624,207278.7786860781,217650.67295523046
54,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,91.0,91.0,910.0,235031.2571108158,126231.85220979851,58802.87743967009,162417.23455060343
55,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,82.0,82.0,820.0,205528.00100339367,0.0,0.0,0.0
56,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,87.0,87.0,870.0,212486.16567733575,0.0,0.0,0.0
57,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,93.0,93.0,930.0,240544.73872440227,0.0,0.0,0.0
58,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,103.0,103.0,1030.0,259818.02729239897,0.0,0.0,0.0
59,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,92.0,92.0,920.0,226418.10944348696,187367.34134019277,151829.24835997674,216339.58244850708
60,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,85.0,85.0,850.0,221979.22664717754,112323.18795797293,60156.62358440059,157196.41500307946
61,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,92.0,92.0,920.0,230840.3065374646,215412.77453142588,215412.77453142588,215412.77453142588
62,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,91.0,91.0,910.0,211239.31834999984,0.0,0.0,0.0
63,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,81.0,81.0,810.0,194132.73873589642,0.0,0.0,0.0
64,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,96.0,96.0,960.0,269032.65513317834,0.0,0.0,0.0
65,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,96.0,96.0,960.0,234552.61923065252,231472.87357626276,223716.9054287782,234333.2002038983
66,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,88.0,88.0,880.0,222855.480114981,162011.2580417232,116030.8324291276,199106.18447161
67,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,85.0,85.0,850.0,223016.38483387156,0.0,0.0,0.0
68,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,94.0,94.0,940.0,232847.7332623478,0.0,0.0,0.0
69,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,98.0,98.0,980.0,218565.90906271298,0.0,0.0,0.0
70,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,94.0,94.0,940.0,234401.71560534398,0.0,0.0,0.0
71,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,95.0,95.0,950.0,250500.12453107972,243192.2698462159,233979.05330625325,250156.75135633798
72,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,80.0,80.0,800.0,193270.2850940741,180431.52680556767,188985.4601877289,193045.55954078748
73,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,95.0,95.0,950.0,223993.82866629044,205238.80613304352,205238.80613304352,205238.80613304352
74,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,90.0,90.0,900.0,225135.67537892563,0.0,0.0,0.0
75,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,99.0,99.0,990.0,233200.63142998586,0.0,0.0,0.0
76,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,89.0,89.0,890.0,228165.39918836212,0.0,0.0,0.0
77,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,85.0,85.0,850.0,193724.87092630757,172361.2526715051,161910.14772413345,191483.53815283795
78,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,88.0,88.0,880.0,210130.60096140584,135580.88253968698,105428.2020854511,185518.00828778165
79,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,90.0,90.0,900.0,236773.68455504416,0.0,0.0,0.0
80,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,91.0,91.0,910.0,219795.84808807255,0.0,0.0,0.0
81,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,99.0,99.0,990.0,253219.85166665824,0.0,0.0,0.0
82,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,87.0,87.0,870.0,207989.65558465477,0.0,0.0,0.0
83,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,99.0,99.0,990.0,248786.60693417228,231295.55948832733,206188.86949977328,246341.89927627787
84,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,83.0,83.0,830.0,191342.87039393472,180703.73778398425,179828.0713286724,190424.33304314714
85,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,87.0,87.0,870.0,204816.07440545742,0.0,0.0,0.0
86,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,90.0,90.0,900.0,216214.08975754643,0.0,0.0,0.0
87,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,88.0,88.0,880.0,216824.35677250137,0.0,0.0,0.0
88,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,85.0,85.0,850.0,202430.8527281097,0.0,0.0,0.0
89,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,84.0,84.0,840.0,220728.8982008613,207428.08796925325,193027.5900893686,219737.68803526988
90,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,95.0,95.0,950.0,235402.32286567288,215985.3120035581,205202.28541024512,232952.35556031467
91,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,85.0,85.0,850.0,200397.3868567007,0.0,0.0,0.0
92,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,92.0,92.0,920.0,238454.4920685382,0.0,0.0,0.0
93,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,83.0,83.0,830.0,215920.35010508337,0.0,0.0,0.0
94,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,98.0,98.0,980.0,254131.75548308255,0.0,0.0,0.0
95,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,99.0,99.0,990.0,233849.88334045338,146937.9351384447,91877.09008797069,189646.6352874508
96,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,94.0,94.0,940.0,240849.21693964017,224644.29952370535,210919.9056584634,237645.87959673814
97,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,99.0,99.0,990.0,245314.75911222957,0.0,0.0,0.0
98,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,87.0,87.0,870.0,208472.00887398754,0.0,0.0,0.0
99,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,84.0,84.0,840.0,220295.29204646545,0.0,0.0,0.0
100,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,87.0,87.0,870.0,217506.5802231956,0.0,0.0,0.0
101,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,91.0,91.0,910.0,218621.3974843651,197913.82199797407,183731.4360710528,216199.82080650434
102,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,92.0,92.0,920.0,235378.56689026713,216002.5788961221,210772.43110184654,233441.67935257798
103,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,83.0,83.0,830.0,210700.95245929598,0.0,0.0,0.0
104,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,95.0,95.0,950.0,228330.96808820014,0.0,0.0,0.0
105,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,92.0,92.0,920.0,218389.82279046247,0.0,0.0,0.0
106,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,83.0,83.0,830.0,200902.17688472255,0.0,0.0,0.0
107,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,92.0,92.0,920.0,242997.37830750033,237488.26180381945,235851.68813012564,242865.58492279102
108,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,89.0,89.0,890.0,228835.49986925995,168187.8885028538,109368.25951471936,201939.75782152073
109,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,91.0,91.0,910.0,233193.51335623203,226335.49340297095,226335.49340297095,226335.49340297095
110,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,93.0,93.0,930.0,233328.846388023,0.0,0.0,0.0
111,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,96.0,96.0,960.0,246101.21565238852,0.0,0.0,0.0
112,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,228014.09175983514,0.0,0.0,0.0
113,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,93.0,93.0,930.0,233516.4398875989,221431.51476966415,216368.5593802121,232972.57610969187
114,1800.0,10.0,100.0,250.0,18.0,18.0,36.0,18.0,3600.0,100.0,100.0,1.0,600.0,84.0,84.0,840.0,207285.58739391738,192549.11206786474,194403.89521128716,206356.357928302
115,1800.0,10.0,1000.0,250.0,2.0,2.0,4.0,2.0,3600.0,1000.0,800.0,1.25,1811.0770276274834,92.0,92.0,920.0,236529.85079344542,0.0,0.0,0.0
116,1800.0,10.0,10000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,98.0,98.0,980.0,248678.45841682807,0.0,0.0,0.0
117,1800.0,10.0,100000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,85.0,85.0,850.0,214806.75668885332,0.0,0.0,0.0
118,1800.0,10.0,1000000.0,250.0,1.0,1.0,2.0,1.0,3600.0,1800.0,1800.0,1.0,2545.584412271571,86.0,86.0,860.0,217258.1383538539,0.0,0.0,0.0
119,1800.0,10.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,89.0,89.0,890.0,219584.89791884588,185915.28459153918,162550.96155278504,212389.49728834708
