,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
40,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,20306.1440610578,13384.991338117867,11316.541176961862,18308.204021734935
41,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,36998.18404858798,27883.861455962182,22324.8548921369,34038.50870613767
42,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,58872.59649367232,45093.5555688076,39616.24377023087,56053.97513798045
43,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,36.0,36.0,360.0,67998.34163871023,45729.47037657678,28774.185668817874,57521.085339022866
44,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,112703.97142571953,85317.4025641633,58515.40740792783,100216.75876289801
45,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,143753.20847554223,125043.21383578304,111904.38187106351,140421.24349018434
46,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,169927.89850274517,142677.538689469,113204.37482329266,163213.99080398012
47,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,42.0,42.0,420.0,184385.1609747417,150205.13282499847,122721.48336910704,174986.68828832303
48,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,178756.9524622009,176064.65408549996,177973.38793529914,178756.95246220077
49,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,102546.66217055416,95549.62458683428,81547.62808645255,100266.94042546245
50,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,36.0,36.0,360.0,18681.02842002461,17003.910013711953,15040.121808502188,18334.155475497366
51,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,38410.63791288977,28582.694544850016,27344.929282532295,36683.04698968944
52,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,55643.00633202281,51384.754983907376,52199.88806089627,55391.55955336665
53,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,82753.11909779289,65257.02451320456,57871.898385763656,79009.51555087214
54,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,37.0,37.0,370.0,109857.5768247881,75510.71165378668,52056.589995664006,93452.32542956364
55,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,43.0,43.0,430.0,170840.28888061002,157825.23612415048,159706.30684035708,169899.20276890878
56,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,151271.9890395121,112542.05000888913,92846.03372086571,140554.59561900882
57,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,145074.3979728021,133384.65981469402,118179.17615782261,141879.77356905065
58,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,216069.61417892104,166564.6453546763,124466.27529424476,199443.6926116523
59,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,104050.36748466335,88512.23327335795,73767.93412639058,100383.26486840556
